Order ID,Product Name,Discount,Sales,Quantity,Category
ES-2014-2012335,"Acme Letter Opener, Steel",0.1,133.00,5,Office Supplies
ES-2014-5981155,"Smead Lockers, Blue",0.1,357.00,2,Office Supplies
ES-2014-3405449,"Eldon Box, Wire Frame",0,47.00,5,Office Supplies
IT-2014-2544381,"Hamilton Beach Blender, Silver",0.2,341.00,6,Office Supplies
IT-2014-2544381,"Green Bar Message Books, Recycled",0.1,107.00,5,Office Supplies
IT-2014-2544381,"Xerox Message Books, 8.5 x 11",0.1,154.00,7,Office Supplies
ES-2014-3636501,"Stiletto Scissors, High Speed",0,142.00,6,Office Supplies
ES-2014-5748893,"Acme Ruler, Serrated",0,54.00,4,Office Supplies
IT-2014-2544381,"Belkin Memory Card, Bluetooth",0.1,620.00,6,Technology
IT-2014-1431014,"Rubbermaid Photo Frame, Duo Pack",0,155.00,3,Furniture
ES-2014-1928209,"Cardinal Binder, Durable",0,92.00,6,Office Supplies
IT-2014-1431014,"BIC Markers, Water Color",0,148.00,5,Office Supplies
IT-2014-1431014,"Rogers Box, Blue",0.4,86.00,6,Office Supplies
IT-2014-5630655,"Eaton Memo Slips, Premium",0.5,34.00,5,Office Supplies
ES-2014-3099049,"Nokia Headset, VoIP",0,73.00,1,Technology
ES-2014-2981573,"Harbour Creations Color Coded Labels, Laser Printer Compatible",0.1,35.00,3,Office Supplies
ES-2014-2981573,"Cisco Speaker Phone, VoIP",0.1,249.00,2,Technology
ES-2014-2228032,"BIC Pens, Fluorescent",0,16.00,1,Office Supplies
ES-2014-2228032,"Accos Staples, 12 Pack",0,52.00,5,Office Supplies
ES-2014-2228032,"Stockwell Push Pins, 12 Pack",0,27.00,2,Office Supplies
IT-2014-1405859,"Stockwell Clamps, Bulk Pack",0.5,57.00,6,Office Supplies
ES-2014-2033123,"Brother Fax and Copier, High-Speed",0.15,484.00,3,Technology
IT-2014-5592351,"Ikea Stackable Bookrack, Traditional",0.5,490.00,8,Furniture
ES-2014-2959093,"Stanley Markers, Water Color",0,152.00,6,Office Supplies
ES-2014-2959093,"Stanley Pencil Sharpener, Easy-Erase",0,78.00,3,Office Supplies
ES-2014-2959093,"Avery Hole Reinforcements, Durable",0,30.00,5,Office Supplies
ES-2014-2959093,"Ames Mailers, Set of 50",0,179.00,5,Office Supplies
ES-2014-2959093,"Rogers Trays, Industrial",0.1,168.00,3,Office Supplies
ES-2014-4043339,"Stiletto Letter Opener, Easy Grip",0,150.00,5,Office Supplies
ES-2014-3560213,"Stockwell Push Pins, 12 Pack",0,28.00,2,Office Supplies
ES-2014-2959093,"SanDisk Mouse, Ergonomic",0,108.00,3,Technology
ES-2014-4383808,"Binney & Smith Pens, Blue",0,48.00,4,Office Supplies
ES-2014-4383808,"Wilson Jones Index Tab, Economy",0,26.00,4,Office Supplies
ES-2014-4383808,"Tenex Shelving, Industrial",0.1,149.00,3,Office Supplies
ES-2014-2522974,"Ibico Binder, Durable",0,34.00,2,Office Supplies
ES-2014-2522974,"Kleencut Trimmer, High Speed",0,207.00,5,Office Supplies
ES-2014-5392717,"Avery Hole Reinforcements, Durable",0,18.00,3,Office Supplies
IT-2014-5624384,"Smead Trays, Industrial",0.5,73.00,3,Office Supplies
ES-2014-3994900,"Sanford Canvas, Blue",0,101.00,2,Office Supplies
ES-2014-3994900,"Acco Binder Covers, Clear",0,26.00,2,Office Supplies
IT-2014-5624384,"Memorex Numeric Keypad, Bluetooth",0.5,68.00,3,Technology
ES-2014-4722906,"Bush Floating Shelf Set, Mobile",0,1217.00,7,Furniture
ES-2014-4722906,"SAFCO Chairmat, Black",0.6,115.00,5,Furniture
ES-2014-4722906,"Eldon Door Stop, Ergonomic",0,146.00,3,Furniture
ES-2014-5949760,"Ikea Floating Shelf Set, Traditional",0,852.00,5,Furniture
ES-2014-2390994,"Kraft Interoffice Envelope, Security-Tint",0,197.00,4,Office Supplies
ES-2014-4722906,"Binney & Smith Pens, Easy-Erase",0,49.00,4,Office Supplies
ES-2014-4722906,"Memorex Router, USB",0,986.00,4,Technology
ES-2014-5949760,"Memorex Router, Bluetooth",0,492.00,2,Technology
ES-2014-5732904,"Enermax Message Books, Recycled",0,90.00,4,Office Supplies
ES-2014-3307997,"Tenex File Cart, Single Width",0.1,485.00,4,Office Supplies
ES-2014-5530354,"Hewlett Fax and Copier, Laser",0.15,820.00,5,Technology
ES-2014-5530354,"Apple Smart Phone, Full Size",0.15,4877.00,9,Technology
IT-2014-3949254,"Stockwell Push Pins, Bulk Pack",0.5,21.00,3,Office Supplies
ES-2014-5444511,"Fiskars Shears, Steel",0,329.00,7,Office Supplies
ES-2014-2667457,"OIC Push Pins, Assorted Sizes",0,37.00,3,Office Supplies
ES-2014-3497227,"Ibico Hole Reinforcements, Durable",0,51.00,6,Office Supplies
ES-2014-1626952,"Fiskars Ruler, Serrated",0,11.00,1,Office Supplies
ES-2014-4660203,"Eaton Computer Printout Paper, Multicolor",0,56.00,2,Office Supplies
ES-2014-4660203,"Cisco Speaker Phone, Cordless",0,565.00,4,Technology
ES-2014-4592758,"Eldon Clock, Black",0.3,79.00,2,Furniture
ES-2014-5835827,"Sanford Canvas, Easy-Erase",0,102.00,2,Office Supplies
ES-2014-2901676,"BIC Sketch Pad, Easy-Erase",0.5,122.00,5,Office Supplies
ES-2014-2901676,"Stockwell Paper Clips, Assorted Sizes",0.5,40.00,7,Office Supplies
ES-2014-5835827,"Eldon Trays, Blue",0.1,130.00,3,Office Supplies
ES-2014-4592758,"BIC Pens, Blue",0,43.00,3,Office Supplies
ES-2014-4592758,"Avery Binder Covers, Economy",0,33.00,3,Office Supplies
ES-2014-4592758,"Cardinal Hole Reinforcements, Clear",0,24.00,5,Office Supplies
ES-2014-4592758,"Konica Receipt Printer, Durable",0,734.00,6,Technology
ES-2014-2890715,"Harbour Creations Color Coded Labels, Alphabetical",0,38.00,3,Office Supplies
IT-2014-1365674,"Binney & Smith Pens, Blue",0.5,48.00,8,Office Supplies
IT-2014-1365674,"Boston Sketch Pad, Water Color",0.5,26.00,1,Office Supplies
IT-2014-1365674,"Sanford Highlighters, Blue",0.5,16.00,2,Office Supplies
IT-2014-1365674,"OIC Push Pins, Assorted Sizes",0.5,12.00,2,Office Supplies
IT-2014-1365674,"Panasonic Calculator, Durable",0.5,76.00,3,Technology
ES-2014-2433620,"Lesro Conference Table, Adjustable Height",0.35,1118.00,2,Furniture
IT-2014-3941500,"Eldon Lockers, Blue",0.1,1069.00,6,Office Supplies
ES-2014-4018632,"Wilson Jones 3-Hole Punch, Clear",0,137.00,5,Office Supplies
ES-2014-4018632,"Rogers Shelving, Industrial",0.1,169.00,3,Office Supplies
ES-2014-5665621,"Canon Personal Copier, Color",0,1298.00,9,Technology
ES-2014-1856774,"BIC Canvas, Easy-Erase",0,108.00,2,Office Supplies
ES-2014-1856774,"Wilson Jones Binder, Clear",0,37.00,3,Office Supplies
ES-2014-5170546,"Elite Scissors, Easy Grip",0,48.00,2,Office Supplies
IT-2014-4304364,"Eldon Folders, Blue",0.4,20.00,2,Office Supplies
IT-2014-4304364,"Smead Folders, Single Width",0.4,42.00,4,Office Supplies
IT-2014-4304364,"Samsung Audio Dock, VoIP",0.4,100.00,1,Technology
ES-2014-4578544,"Safco Library with Doors, Metal",0.1,2452.00,7,Furniture
ES-2014-4578544,"Enermax Note Cards, Premium",0,171.00,6,Office Supplies
ES-2014-4022101,"Sanford Highlighters, Fluorescent",0,34.00,2,Office Supplies
ES-2014-4768713,"Ikea 3-Shelf Cabinet, Metal",0.5,213.00,3,Furniture
IT-2014-5418558,"Hon Chairmat, Black",0.1,335.00,7,Furniture
ES-2014-4768713,"Ames Clasp Envelope, Security-Tint",0.5,19.00,4,Office Supplies
ES-2014-3648745,"Smead Trays, Single Width",0.1,44.00,1,Office Supplies
ES-2014-1931437,"GlobeWeis Clasp Envelope, Security-Tint",0,49.00,4,Office Supplies
ES-2014-1540015,"Stanley Canvas, Fluorescent",0,254.00,5,Office Supplies
ES-2014-1540015,"Kraft Interoffice Envelope, Set of 50",0,94.00,2,Office Supplies
ES-2014-5405782,"Boston Canvas, Fluorescent",0,275.00,5,Office Supplies
ES-2014-5405782,"Accos Staples, 12 Pack",0,52.00,5,Office Supplies
ES-2014-1931437,"Brother Copy Machine, Color",0,527.00,2,Technology
ES-2014-1540015,"Samsung Audio Dock, with Caller ID",0,167.00,1,Technology
ES-2014-2105640,"Eldon Lockers, Wire Frame",0,591.00,3,Office Supplies
ES-2014-4030649,"Acco 3-Hole Punch, Clear",0,89.00,3,Office Supplies
ES-2014-4030649,"Eldon Lockers, Blue",0.4,237.00,2,Office Supplies
ES-2014-2105640,"Nokia Headset, Full Size",0,521.00,7,Technology
ES-2014-4000341,"Stanley Markers, Fluorescent",0,47.00,2,Office Supplies
ES-2014-2411166,"Ikea Library with Doors, Mobile",0,2927.00,8,Furniture
ES-2014-3549819,"Sanford Pencil Sharpener, Fluorescent",0,52.00,2,Office Supplies
ES-2014-2411166,"Enermax Note Cards, Multicolor",0,294.00,9,Office Supplies
ES-2014-1511007,"Logitech Mouse, Bluetooth",0,117.00,4,Technology
ES-2014-1511007,"SanDisk Numeric Keypad, Bluetooth",0,166.00,3,Technology
ES-2014-2411166,"Apple Office Telephone, Full Size",0.4,200.00,5,Technology
ES-2014-4070239,"Sauder Stackable Bookrack, Pine",0.1,269.00,2,Furniture
ES-2014-5385720,"Safco 3-Shelf Cabinet, Metal",0,2020.00,12,Furniture
ES-2014-4070239,"Binney & Smith Markers, Water Color",0,245.00,9,Office Supplies
ES-2014-4070239,"Fellowes Shelving, Industrial",0.1,157.00,3,Office Supplies
IT-2014-1168526,"Eldon Folders, Industrial",0.1,31.00,2,Office Supplies
ES-2014-4192799,"Avery Binder, Clear",0,25.00,2,Office Supplies
IT-2014-1391329,"Hon Round Labels, 5000 Label Set",0.5,7.00,2,Office Supplies
IT-2014-1391329,"Cisco Smart Phone, with Caller ID",0.5,327.00,1,Technology
ES-2014-3553145,"Sanford Highlighters, Easy-Erase",0,48.00,3,Office Supplies
ES-2014-3553145,"Stockwell Thumb Tacks, Bulk Pack",0,13.00,1,Office Supplies
ES-2014-3553145,"Eldon File Cart, Industrial",0.1,230.00,2,Office Supplies
ES-2014-4221464,"Rogers Shelving, Wire Frame",0.1,386.00,7,Office Supplies
ES-2014-1398657,"OIC Paper Clips, 12 Pack",0,97.00,7,Office Supplies
IT-2014-4888679,"BIC Sketch Pad, Blue",0,97.00,2,Office Supplies
IT-2014-4888679,"Stanley Canvas, Easy-Erase",0,149.00,3,Office Supplies
IT-2014-4888679,"Smead Removable Labels, Laser Printer Compatible",0,31.00,3,Office Supplies
IT-2014-4888679,"Smead Lockers, Blue",0.1,714.00,4,Office Supplies
ES-2014-1854100,"Sauder Classic Bookcase, Traditional",0,1308.00,3,Furniture
ES-2014-1854100,"Harbour Creations Swivel Stool, Red",0.6,216.00,3,Furniture
ES-2014-1854100,"Hon Rocking Chair, Black",0.6,154.00,3,Furniture
ES-2014-1854100,"Xerox Parchment Paper, Premium",0,40.00,3,Office Supplies
ES-2014-1854100,"Epson Receipt Printer, Wireless",0.4,351.00,5,Technology
ES-2014-2756281,"Dania Classic Bookcase, Mobile",0,1240.00,3,Furniture
ES-2014-2756281,"Cardinal Binding Machine, Economy",0,100.00,2,Office Supplies
ES-2014-2756281,"Jiffy Mailers, Set of 50",0,112.00,3,Office Supplies
ES-2014-2756281,"OIC Push Pins, Assorted Sizes",0,62.00,5,Office Supplies
ES-2014-2756281,"Novimex File Folder Labels, Adjustable",0,18.00,3,Office Supplies
ES-2014-2756281,"Novimex Round Labels, Laser Printer Compatible",0,31.00,5,Office Supplies
ES-2014-2756281,"Fellowes Shelving, Single Width",0,405.00,7,Office Supplies
ES-2014-5627432,"Avery File Folder Labels, Alphabetical",0,80.00,9,Office Supplies
ES-2014-5627432,"Green Bar Cards & Envelopes, Multicolor",0,100.00,2,Office Supplies
ES-2014-2756281,"HP Copy Machine, Laser",0,730.00,3,Technology
ES-2014-2756281,"Konica Printer, White",0,799.00,3,Technology
ES-2014-2756281,"Okidata Card Printer, Durable",0,704.00,4,Technology
ES-2014-1834054,"BIC Highlighters, Easy-Erase",0,77.00,4,Office Supplies
ES-2014-1834054,"Jiffy Peel and Seal, Set of 50",0,40.00,2,Office Supplies
ES-2014-1834054,"Eldon File Cart, Single Width",0.1,578.00,5,Office Supplies
ES-2014-2707054,"Hewlett Ink, Color",0,300.00,2,Technology
ES-2014-1183389,"Hon Chairmat, Adjustable",0.1,157.00,3,Furniture
ES-2014-1183389,"Ibico Binder Covers, Economy",0,41.00,3,Office Supplies
ES-2014-1078928,"Stockwell Paper Clips, Assorted Sizes",0,77.00,7,Office Supplies
ES-2014-3129163,"BIC Pencil Sharpener, Water Color",0,290.00,9,Office Supplies
ES-2014-3129163,"Acco 3-Hole Punch, Recycled",0,122.00,4,Office Supplies
ES-2014-3129163,"Eldon Box, Industrial",0.1,29.00,3,Office Supplies
ES-2014-3129163,"Hewlett Wireless Fax, High-Speed",0,1514.00,4,Technology
ES-2014-1136017,"Binney & Smith Sketch Pad, Fluorescent",0,95.00,2,Office Supplies
ES-2014-5579300,"Rubbermaid Frame, Ergonomic",0,109.00,1,Furniture
ES-2014-5579300,"Avery Removable Labels, Laser Printer Compatible",0,43.00,4,Office Supplies
ES-2014-5579300,"Hewlett Copy Machine, Color",0.15,676.00,3,Technology
ES-2014-5016250,"Samsung Office Telephone, with Caller ID",0.15,277.00,5,Technology
IT-2014-5768200,"Binney & Smith Pens, Fluorescent",0,53.00,4,Office Supplies
IT-2014-5768200,"Stanley Canvas, Water Color",0,158.00,3,Office Supplies
IT-2014-5768200,"Rogers Shelving, Blue",0.4,149.00,4,Office Supplies
IT-2014-1912413,"Cardinal Hole Reinforcements, Recycled",0.5,11.00,4,Office Supplies
IT-2014-2376562,"Wilson Jones Index Tab, Economy",0,45.00,7,Office Supplies
IT-2014-2376562,"Eldon Folders, Wire Frame",0,64.00,4,Office Supplies
ES-2014-4168626,"Ibico 3-Hole Punch, Durable",0,96.00,3,Office Supplies
IT-2014-2674196,"Green Bar Computer Printout Paper, Premium",0,30.00,1,Office Supplies
IT-2014-2674196,"Rogers Box, Wire Frame",0.4,55.00,4,Office Supplies
IT-2014-2674196,"Tenex Trays, Blue",0.4,130.00,4,Office Supplies
ES-2014-5400129,"Memorex Router, Ergonomic",0,732.00,3,Technology
ES-2014-1963124,"Hon Legal Exhibit Labels, 5000 Label Set",0,45.00,4,Office Supplies
ES-2014-3715669,"Cardinal Binding Machine, Clear",0,98.00,2,Office Supplies
ES-2014-1564471,"Smead Legal Exhibit Labels, 5000 Label Set",0,11.00,1,Office Supplies
ES-2014-1564471,"Logitech Keyboard, USB",0,218.00,3,Technology
IT-2014-5502649,"Office Star Bag Chairs, Red",0.5,55.00,2,Furniture
ES-2014-5617990,"Barricks Round Table, Rectangular",0.35,1622.00,5,Furniture
ES-2014-5617990,"Ibico Binding Machine, Recycled",0,259.00,5,Office Supplies
ES-2014-5617990,"Acme Ruler, High Speed",0,33.00,2,Office Supplies
ES-2014-3406497,"Stanley Canvas, Blue",0,148.00,3,Office Supplies
ES-2014-3406497,"Acco Hole Reinforcements, Clear",0,24.00,4,Office Supplies
ES-2014-3406497,"SanDisk Router, USB",0,513.00,2,Technology
ES-2014-4818116,"Hon Rocking Chair, Adjustable",0.1,719.00,6,Furniture
ES-2014-4818116,"Jiffy Manila Envelope, Security-Tint",0,57.00,2,Office Supplies
ES-2014-5332989,"Boston Sketch Pad, Easy-Erase",0,244.00,5,Office Supplies
ES-2014-5332989,"Eldon Box, Blue",0,21.00,2,Office Supplies
IT-2014-2984755,"Hoover Blender, Black",0.5,97.00,2,Office Supplies
ES-2014-4134792,"Belkin Mouse, Ergonomic",0,193.00,5,Technology
ES-2014-4134792,"Samsung Audio Dock, Full Size",0,336.00,2,Technology
ES-2014-3733257,"Sharp Copy Machine, High-Speed",0.15,407.00,2,Technology
ES-2014-4238956,"Rogers File Cart, Blue",0,844.00,6,Office Supplies
ES-2014-1578661,"Elite Letter Opener, High Speed",0,134.00,5,Office Supplies
ES-2014-5625908,"Office Star Chairmat, Red",0.1,237.00,4,Furniture
ES-2014-5625908,"Boston Highlighters, Fluorescent",0,60.00,3,Office Supplies
ES-2014-5625908,"Sanford Canvas, Easy-Erase",0,152.00,3,Office Supplies
ES-2014-5625908,"Acco Binder Covers, Economy",0,40.00,3,Office Supplies
ES-2014-5625908,"Panasonic Inkjet, Red",0,928.00,3,Technology
IT-2014-4007032,"Office Star Steel Folding Chair, Black",0.5,312.00,7,Furniture
IT-2014-4007032,"Harbour Creations File Folder Labels, Alphabetical",0.5,9.00,2,Office Supplies
ES-2014-4603315,"Advantus Frame, Black",0,222.00,2,Furniture
ES-2014-4603315,"Fiskars Shears, Steel",0,94.00,2,Office Supplies
ES-2014-1472763,"Kleencut Trimmer, Steel",0,82.00,2,Office Supplies
ES-2014-1472763,"Belkin Flash Drive, Bluetooth",0,294.00,7,Technology
ES-2014-3407020,"Sauder Classic Bookcase, Traditional",0.1,1177.00,3,Furniture
ES-2014-3407020,"Avery Round Labels, Laser Printer Compatible",0,21.00,3,Office Supplies
ES-2014-5582426,"Enermax Flash Drive, Bluetooth",0,166.00,4,Technology
ES-2014-2548169,"Elite Ruler, High Speed",0,83.00,6,Office Supplies
IT-2014-4801093,"SanDisk Memo Slips, Recycled",0,51.00,3,Office Supplies
IT-2014-4801093,"Smead File Cart, Single Width",0.4,387.00,5,Office Supplies
ES-2014-1980416,"Deflect-O Light Bulb, Black",0.2,46.00,3,Furniture
ES-2014-1601908,"Stockwell Push Pins, 12 Pack",0,27.00,2,Office Supplies
IT-2014-3944375,"Hon Removable Labels, Adjustable",0.5,4.00,1,Office Supplies
IT-2014-3944375,"Motorola Signal Booster, Cordless",0.5,73.00,1,Technology
ES-2014-3066003,"Ikea Floating Shelf Set, Pine",0.1,618.00,4,Furniture
IT-2014-4421359,"SAFCO Rocking Chair, Black",0.2,212.00,2,Furniture
ES-2014-3066003,"Cardinal Binder, Clear",0,53.00,4,Office Supplies
ES-2014-3066003,"Fellowes Lockers, Blue",0.1,1120.00,6,Office Supplies
ES-2014-2992535,"Cardinal Hole Reinforcements, Economy",0,16.00,3,Office Supplies
ES-2014-3066003,"Brother Fax and Copier, Digital",0.15,1137.00,7,Technology
ES-2014-2992535,"Epson Receipt Printer, White",0,231.00,2,Technology
ES-2014-3738099,"Cardinal Index Tab, Durable",0,15.00,2,Office Supplies
ES-2014-3738099,"Eldon Trays, Industrial",0.1,174.00,4,Office Supplies
ES-2014-2888762,"Avery Binder Covers, Durable",0,25.00,2,Office Supplies
IT-2014-2712309,"BIC Pens, Easy-Erase",0.5,22.00,3,Office Supplies
ES-2014-5395911,"Eldon Door Stop, Durable",0,94.00,2,Furniture
ES-2014-5395911,"Ibico Hole Reinforcements, Economy",0,28.00,4,Office Supplies
IT-2014-2147306,"Hon Legal Exhibit Labels, 5000 Label Set",0,101.00,9,Office Supplies
IT-2014-2147306,"Eldon Lockers, Industrial",0,1389.00,7,Office Supplies
ES-2014-3240614,"BIC Canvas, Blue",0,107.00,2,Office Supplies
ES-2014-5395911,"StarTech Card Printer, Durable",0.15,417.00,3,Technology
IT-2014-2147306,"HP Ink, Color",0,651.00,5,Technology
IT-2014-3581068,"Harbour Creations Swivel Stool, Red",0.6,288.00,4,Furniture
ES-2014-1969776,"Stanley Pens, Water Color",0.5,33.00,5,Office Supplies
ES-2014-1969776,"Wilson Jones Binding Machine, Durable",0.5,25.00,1,Office Supplies
ES-2014-1969776,"Wilson Jones Binding Machine, Recycled",0.5,74.00,3,Office Supplies
ES-2014-1969776,"SanDisk Parchment Paper, Recycled",0.5,17.00,2,Office Supplies
ES-2014-4783477,"Boston Highlighters, Easy-Erase",0,115.00,6,Office Supplies
ES-2014-4783477,"Rogers Folders, Industrial",0.1,140.00,5,Office Supplies
ES-2014-2901069,"Eldon Trays, Wire Frame",0.4,169.00,6,Office Supplies
ES-2014-4783477,"Brother Fax Machine, Laser",0,637.00,2,Technology
ES-2014-2901069,"SanDisk Keyboard, Ergonomic",0,159.00,2,Technology
ES-2014-2901069,"HP Copy Machine, Color",0,1209.00,5,Technology
ES-2014-2790834,"Cardinal Index Tab, Economy",0,53.00,6,Office Supplies
IT-2014-5269744,"BIC Sketch Pad, Blue",0.5,49.00,2,Office Supplies
IT-2014-5269744,"Stockwell Staples, Metal",0.5,21.00,4,Office Supplies
IT-2014-5269744,"Green Bar Computer Printout Paper, Premium",0.5,15.00,1,Office Supplies
IT-2014-5269744,"Eldon Box, Industrial",0.5,27.00,5,Office Supplies
IT-2014-5269744,"Belkin Memory Card, USB",0.5,633.00,11,Technology
ES-2014-1474425,"Logitech Router, Ergonomic",0,1716.00,7,Technology
ES-2014-3555631,"Enermax Memory Card, USB",0,802.00,7,Technology
ES-2014-4951531,"Sauder Classic Bookcase, Metal",0,871.00,2,Furniture
IT-2014-1813491,"Dania Classic Bookcase, Pine",0.1,1854.00,5,Furniture
IT-2014-1813491,"Bevis Coffee Table, Fully Assembled",0.35,623.00,3,Furniture
ES-2014-5423169,"BIC Markers, Fluorescent",0,55.00,2,Office Supplies
ES-2014-5423169,"Avery Index Tab, Durable",0,13.00,2,Office Supplies
ES-2014-5423169,"Accos Paper Clips, Assorted Sizes",0,46.00,4,Office Supplies
ES-2014-5423169,"Stiletto Trimmer, Easy Grip",0,177.00,4,Office Supplies
ES-2014-3519773,"Rogers Shelving, Industrial",0,125.00,2,Office Supplies
ES-2014-5423169,"Hewlett Wireless Fax, Digital",0.15,646.00,2,Technology
ES-2014-4138124,"Nokia Audio Dock, Full Size",0,840.00,5,Technology
ES-2014-5991471,"Bush Library with Doors, Metal",0.1,1637.00,5,Furniture
ES-2014-5991471,"Hon Executive Leather Armchair, Red",0.1,413.00,1,Furniture
ES-2014-5991471,"KitchenAid Microwave, White",0.1,555.00,2,Office Supplies
ES-2014-5991471,"Stanley Pencil Sharpener, Water Color",0,28.00,1,Office Supplies
ES-2014-5762425,"Sanford Sketch Pad, Fluorescent",0,93.00,2,Office Supplies
ES-2014-5762425,"Belkin Numeric Keypad, Bluetooth",0,173.00,3,Technology
ES-2014-2735083,"Avery Binder, Clear",0,49.00,4,Office Supplies
ES-2014-2735083,"Tenex Shelving, Single Width",0.1,148.00,3,Office Supplies
ES-2014-2332746,"Avery Color Coded Labels, Alphabetical",0,66.00,5,Office Supplies
ES-2014-2484644,"Smead Color Coded Labels, 5000 Label Set",0,27.00,2,Office Supplies
IT-2014-4749412,"Binney & Smith Pens, Blue",0.5,30.00,5,Office Supplies
IT-2014-4749412,"Rogers Shelving, Wire Frame",0.5,61.00,2,Office Supplies
ES-2014-1913133,"Wilson Jones 3-Hole Punch, Clear",0,110.00,4,Office Supplies
ES-2014-2785398,"SanDisk Note Cards, Multicolor",0,136.00,4,Office Supplies
ES-2014-2785398,"Tenex Lockers, Industrial",0.1,553.00,3,Office Supplies
ES-2014-2644181,"Panasonic Inkjet, White",0.5,776.00,5,Technology
IT-2014-2028606,"Acco Hole Reinforcements, Recycled",0.1,6.00,1,Office Supplies
IT-2014-2028606,"Ibico Binder Covers, Clear",0.1,24.00,2,Office Supplies
ES-2014-2672618,"Novimex File Folder Labels, Laser Printer Compatible",0,50.00,6,Office Supplies
IT-2014-4157824,"Samsung Audio Dock, with Caller ID",0.15,709.00,5,Technology
ES-2014-4087068,"Tenex Trays, Wire Frame",0.1,96.00,2,Office Supplies
ES-2014-4087068,"Hewlett Fax and Copier, Laser",0,1157.00,6,Technology
ES-2014-3079041,"HP Personal Copier, Digital",0,372.00,3,Technology
ES-2014-4863518,"Acme Scissors, Easy Grip",0,108.00,4,Office Supplies
ES-2014-4385660,"SAFCO Swivel Stool, Set of Two",0,681.00,4,Furniture
ES-2014-4385660,"Jiffy Business Envelopes, Security-Tint",0,32.00,2,Office Supplies
ES-2014-4385660,"Fiskars Trimmer, Easy Grip",0,132.00,3,Office Supplies
ES-2014-4789132,"Sauder Floating Shelf Set, Mobile",0,394.00,2,Furniture
ES-2014-4789132,"SAFCO Executive Leather Armchair, Black",0.2,734.00,2,Furniture
ES-2014-4789132,"Boston Sketch Pad, Fluorescent",0,349.00,7,Office Supplies
ES-2014-4789132,"Stanley Sketch Pad, Easy-Erase",0,89.00,2,Office Supplies
ES-2014-4789132,"Apple Signal Booster, Cordless",0.1,502.00,4,Technology
ES-2014-2122175,"Enermax Parchment Paper, Multicolor",0,67.00,4,Office Supplies
ES-2014-2122175,"HP Personal Copier, Digital",0,744.00,6,Technology
ES-2014-2591706,"BIC Canvas, Fluorescent",0,440.00,8,Office Supplies
ES-2014-2591706,"Cameo Manila Envelope, Set of 50",0,54.00,2,Office Supplies
ES-2014-3846644,"SanDisk Computer Printout Paper, 8.5 x 11",0,68.00,2,Office Supplies
ES-2014-4763267,"Hoover Microwave, Red",0.1,833.00,3,Office Supplies
IT-2014-5003239,"Rogers Shelving, Wire Frame",0.5,122.00,4,Office Supplies
ES-2014-1338508,"Dania Stackable Bookrack, Traditional",0.6,48.00,1,Furniture
ES-2014-2683001,"Deflect-O Frame, Durable",0,749.00,7,Furniture
ES-2014-2683001,"Stockwell Push Pins, Metal",0,71.00,5,Office Supplies
ES-2014-2683001,"Canon Fax and Copier, Digital",0.15,487.00,3,Technology
ES-2014-3957750,"Bush Stackable Bookrack, Traditional",0,246.00,2,Furniture
ES-2014-3957750,"Rogers Trays, Wire Frame",0,425.00,7,Office Supplies
ES-2014-3957750,"Memorex Flash Drive, Programmable",0,93.00,3,Technology
ES-2014-3719722,"Hon Bag Chairs, Red",0,90.00,2,Furniture
ES-2014-4375159,"Bush Classic Bookcase, Metal",0.1,742.00,2,Furniture
ES-2014-3719722,"Ibico Hole Reinforcements, Clear",0,13.00,2,Office Supplies
ES-2014-4375159,"BIC Markers, Fluorescent",0,111.00,4,Office Supplies
ES-2014-4375159,"Motorola Signal Booster, with Caller ID",0.15,365.00,3,Technology
ES-2014-4638849,"Fellowes Box, Industrial",0,141.00,7,Office Supplies
IT-2014-5465876,"Breville Microwave, Black",0.1,1355.00,5,Office Supplies
ES-2014-5852851,"Dania Library with Doors, Pine",0.1,1964.00,6,Furniture
ES-2014-4671622,"Stanley Sketch Pad, Water Color",0,95.00,2,Office Supplies
ES-2014-2670477,"Sanford Highlighters, Blue",0,110.00,7,Office Supplies
ES-2014-4531898,"Kleencut Trimmer, Easy Grip",0,129.00,3,Office Supplies
ES-2014-3331248,"Acco Index Tab, Durable",0,63.00,7,Office Supplies
ES-2014-4672600,"Ames Manila Envelope, Security-Tint",0,108.00,4,Office Supplies
ES-2014-4672600,"SanDisk Parchment Paper, Premium",0,67.00,4,Office Supplies
ES-2014-4672600,"Fellowes Trays, Blue",0.1,103.00,2,Office Supplies
ES-2014-2670477,"Brother Fax Machine, Digital",0,636.00,2,Technology
ES-2014-4438910,"BIC Canvas, Fluorescent",0,275.00,5,Office Supplies
ES-2014-4438910,"Ibico Hole Reinforcements, Durable",0,42.00,5,Office Supplies
ES-2014-4438910,"Eldon Lockers, Industrial",0.1,893.00,5,Office Supplies
ES-2014-3130087,"Smead File Cart, Industrial",0,642.00,5,Office Supplies
ES-2014-4438910,"Brother Fax Machine, Laser",0,956.00,3,Technology
IT-2014-2555028,"Dania 3-Shelf Cabinet, Pine",0.1,257.00,2,Furniture
IT-2014-5044898,"Kraft Clasp Envelope, Set of 50",0.5,9.00,2,Office Supplies
IT-2014-5044898,"Logitech Keyboard, Programmable",0.5,74.00,2,Technology
IT-2014-2332803,"BIC Pencil Sharpener, Water Color",0.5,80.00,5,Office Supplies
